,FIPS_Code,State,Area_Name,Poverty_Num,Poverty_Rate
1132,21237,KY,Wolfe County,1753.0,28.6
1133,21239,KY,Woodford County,2818.0,10.600000000000001
1134,22000,LA,Louisiana,839489.0,18.900000000000002
1135,22001,LA,Acadia Parish,13947.0,25.0
1136,22003,LA,Allen Parish,3869.0,20.1
1137,22005,LA,Ascension Parish,13963.0,10.700000000000001
1138,22007,LA,Assumption Parish,3652.0,18.3
1139,22009,LA,Avoyelles Parish,9590.0,27.0
1140,22011,LA,Beauregard Parish,5596.0,15.700000000000001
1141,22013,LA,Bienville Parish,3043.0,25.3
1142,22015,LA,Bossier Parish,17641.0,13.8
1143,22017,LA,Caddo Parish,50737.0,22.8
1144,22019,LA,Calcasieu Parish,35387.0,17.6
1145,22021,LA,Caldwell Parish,1757.0,20.3
1146,22023,LA,Cameron Parish,655.0,13.8
1147,22025,LA,Catahoula Parish,2368.0,30.0
1148,22027,LA,Claiborne Parish,3462.0,29.200000000000003
1149,22029,LA,Concordia Parish,4231.0,25.200000000000003
1150,22031,LA,De Soto Parish,4729.0,17.7
1151,22033,LA,East Baton Rouge Parish,86425.0,20.0
1152,22035,LA,East Carroll Parish,2398.0,46.5
1153,22037,LA,East Feliciana Parish,3328.0,19.900000000000002
1154,22039,LA,Evangeline Parish,6730.0,22.200000000000003
1155,22041,LA,Franklin Parish,4534.0,23.900000000000002
1156,22043,LA,Grant Parish,3862.0,20.400000000000002
1157,22045,LA,Iberia Parish,14791.0,22.1
1158,22047,LA,Iberville Parish,5422.0,20.200000000000003
1159,22049,LA,Jackson Parish,2716.0,19.400000000000002
1160,22051,LA,Jefferson Parish,71376.0,17.1
1161,22053,LA,Jefferson Davis Parish,5489.0,17.8
1162,22055,LA,Lafayette Parish,41666.0,16.900000000000002
1163,22057,LA,Lafourche Parish,17950.0,19.400000000000002
1164,22059,LA,La Salle Parish,2555.0,20.0
1165,22061,LA,Lincoln Parish,12090.0,28.400000000000002
1166,22063,LA,Livingston Parish,20924.0,14.100000000000001
1167,22065,LA,Madison Parish,2880.0,34.1
1168,22067,LA,Morehouse Parish,7127.0,31.3
1169,22069,LA,Natchitoches Parish,8290.0,24.3
1170,22071,LA,Orleans Parish,80769.0,23.1
1171,22073,LA,Ouachita Parish,32634.0,21.400000000000002
1172,22075,LA,Plaquemines Parish,3376.0,15.600000000000001
1173,22077,LA,Pointe Coupee Parish,3978.0,20.1
1174,22079,LA,Rapides Parish,24624.0,19.900000000000002
1175,22081,LA,Red River Parish,1753.0,24.5
1176,22083,LA,Richland Parish,4723.0,25.1
1177,22085,LA,Sabine Parish,4164.0,19.3
1178,22087,LA,St. Bernard Parish,7958.0,18.0
1179,22089,LA,St. Charles Parish,6468.0,12.9
1180,22091,LA,St. Helena Parish,2421.0,22.8
1181,22093,LA,St. James Parish,2879.0,15.100000000000001
1182,22095,LA,St. John the Baptist Parish,6589.0,16.8
1183,22097,LA,St. Landry Parish,18651.0,23.200000000000003
1184,22099,LA,St. Martin Parish,9158.0,18.1
1185,22101,LA,St. Mary Parish,9901.0,21.400000000000002
1186,22103,LA,St. Tammany Parish,32491.0,11.9
1187,22105,LA,Tangipahoa Parish,25447.0,19.0
1188,22107,LA,Tensas Parish,1158.0,30.8
1189,22109,LA,Terrebonne Parish,16450.0,16.1
1190,22111,LA,Union Parish,3701.0,18.3
1191,22113,LA,Vermilion Parish,9840.0,17.5
1192,22115,LA,Vernon Parish,7453.0,16.7
1193,22117,LA,Washington Parish,10030.0,23.3
1194,22119,LA,Webster Parish,7064.0,20.3
1195,22121,LA,West Baton Rouge Parish,3749.0,13.600000000000001
1196,22123,LA,West Carroll Parish,1810.0,19.6
1197,22125,LA,West Feliciana Parish,2222.0,22.3
1198,22127,LA,Winn Parish,2852.0,24.200000000000003
1199,23000,ME,Maine,141996.0,10.5
1200,23001,ME,Androscoggin County,14094.0,13.0
1201,23003,ME,Aroostook County,7949.0,12.100000000000001
1202,23005,ME,Cumberland County,20708.0,6.9
1203,23007,ME,Franklin County,3945.0,13.600000000000001
1204,23009,ME,Hancock County,5586.0,10.100000000000001
1205,23011,ME,Kennebec County,14132.0,11.5
1206,23013,ME,Knox County,3414.0,8.6
1207,23015,ME,Lincoln County,3530.0,9.8
1208,23017,ME,Oxford County,8529.0,14.5
1209,23019,ME,Penobscot County,18810.0,12.600000000000001
1210,23021,ME,Piscataquis County,2640.0,15.3
1211,23023,ME,Sagadahoc County,3229.0,8.700000000000001
1212,23025,ME,Somerset County,6725.0,13.3
1213,23027,ME,Waldo County,5066.0,12.700000000000001
1214,23029,ME,Washington County,6178.0,20.1
1215,23031,ME,York County,17462.0,8.1
1216,24000,MD,Maryland,585097.0,9.700000000000001
1217,24001,MD,Allegany County,11503.0,18.8
1218,24003,MD,Anne Arundel County,36637.0,6.300000000000001
1219,24005,MD,Baltimore County,80251.0,9.8
1220,24009,MD,Calvert County,4626.0,4.9
1221,24011,MD,Caroline County,4416.0,13.3
1222,24013,MD,Carroll County,11031.0,6.4
1223,24015,MD,Cecil County,10384.0,10.0
1224,24017,MD,Charles County,13202.0,7.800000000000001
1225,24019,MD,Dorchester County,5094.0,15.700000000000001
1226,24021,MD,Frederick County,18475.0,6.4
1227,24023,MD,Garrett County,2993.0,10.8
1228,24025,MD,Harford County,19117.0,7.300000000000001
1229,24027,MD,Howard County,18652.0,5.6000000000000005
1230,24029,MD,Kent County,2349.0,13.0
1231,24031,MD,Montgomery County,75263.0,7.2
1232,24033,MD,Prince George's County,101680.0,11.0
1233,24035,MD,Queen Anne's County,3404.0,6.5
1234,24037,MD,St. Mary's County,9431.0,8.4
1235,24039,MD,Somerset County,4575.0,22.900000000000002
1236,24041,MD,Talbot County,3777.0,10.100000000000001
1237,24043,MD,Washington County,16984.0,11.5
1238,24045,MD,Wicomico County,15578.0,15.4
1239,24047,MD,Worcester County,5413.0,10.100000000000001
1240,24510,MD,Baltimore city,110261.0,20.200000000000003
1241,25000,MA,Massachusetts,710123.0,10.5
1242,25001,MA,Barnstable County,20388.0,8.9
1243,25003,MA,Berkshire County,15266.0,12.5
1244,25005,MA,Bristol County,72670.0,12.700000000000001
1245,25007,MA,Dukes County,1755.0,8.5
1246,25009,MA,Essex County,76541.0,9.600000000000001
1247,25011,MA,Franklin County,8325.0,11.9
1248,25013,MA,Hampden County,78475.0,17.6
1249,25015,MA,Hampshire County,17279.0,12.4
1250,25017,MA,Middlesex County,120838.0,7.7
1251,25019,MA,Nantucket County,935.0,6.5
1252,25021,MA,Norfolk County,54608.0,7.7
1253,25023,MA,Plymouth County,42087.0,8.0
1254,25025,MA,Suffolk County,109289.0,15.100000000000001
1255,25027,MA,Worcester County,91666.0,10.9
1256,26000,MI,Michigan,1322242.0,13.5
1257,26001,MI,Alcona County,1641.0,15.8
1258,26003,MI,Alger County,1015.0,12.9
1259,26005,MI,Allegan County,11987.0,9.9
1260,26007,MI,Alpena County,4536.0,15.9
1261,26009,MI,Antrim County,2454.0,10.100000000000001
1262,26011,MI,Arenac County,2259.0,15.0
1263,26013,MI,Baraga County,1157.0,15.600000000000001
1264,26015,MI,Barry County,5229.0,8.3
1265,26017,MI,Bay County,12966.0,12.8
1266,26019,MI,Benzie County,1765.0,9.700000000000001
1267,26021,MI,Berrien County,20324.0,13.600000000000001
1268,26023,MI,Branch County,6458.0,14.9
1269,26025,MI,Calhoun County,18352.0,14.0
1270,26027,MI,Cass County,6256.0,12.3
1271,26029,MI,Charlevoix County,2363.0,9.1
1272,26031,MI,Cheboygan County,3623.0,14.0
1273,26033,MI,Chippewa County,4364.0,13.600000000000001
1274,26035,MI,Clare County,6519.0,21.1
1275,26037,MI,Clinton County,5502.0,7.0
1276,26039,MI,Crawford County,1871.0,14.0
1277,26041,MI,Delta County,5109.0,14.100000000000001
1278,26043,MI,Dickinson County,3039.0,11.8
1279,26045,MI,Eaton County,10788.0,10.100000000000001
1280,26047,MI,Emmet County,3173.0,9.4
1281,26049,MI,Genesee County,70895.0,17.900000000000002
1282,26051,MI,Gladwin County,3635.0,14.200000000000001
1283,26053,MI,Gogebic County,2411.0,17.3
1284,26055,MI,Grand Traverse County,7059.0,7.4
1285,26057,MI,Gratiot County,5797.0,16.3
1286,26059,MI,Hillsdale County,6545.0,14.8
1287,26061,MI,Houghton County,5779.0,17.1
1288,26063,MI,Huron County,4377.0,14.3
1289,26065,MI,Ingham County,42961.0,16.2
1290,26067,MI,Ionia County,8022.0,13.3
1291,26069,MI,Iosco County,4720.0,18.8
1292,26071,MI,Iron County,2060.0,17.900000000000002
1293,26073,MI,Isabella County,12596.0,21.0
1294,26075,MI,Jackson County,20550.0,13.700000000000001
1295,26077,MI,Kalamazoo County,33110.0,13.0
1296,26079,MI,Kalkaska County,2548.0,14.0
1297,26081,MI,Kent County,68064.0,10.5
1298,26083,MI,Keweenaw County,261.0,12.0
1299,26085,MI,Lake County,2439.0,21.200000000000003
1300,26087,MI,Lapeer County,8196.0,9.4
1301,26089,MI,Leelanau County,1636.0,7.2
1302,26091,MI,Lenawee County,9887.0,10.600000000000001
1303,26093,MI,Livingston County,10882.0,5.6000000000000005
1304,26095,MI,Luce County,1053.0,20.200000000000003
1305,26097,MI,Mackinac County,1466.0,13.600000000000001
1306,26099,MI,Macomb County,91776.0,10.600000000000001
1307,26101,MI,Manistee County,3434.0,14.100000000000001
1308,26103,MI,Marquette County,8960.0,14.3
1309,26105,MI,Mason County,4204.0,14.600000000000001
1310,26107,MI,Mecosta County,7354.0,18.400000000000002
1311,26109,MI,Menominee County,3360.0,14.8
1312,26111,MI,Midland County,10077.0,12.100000000000001
1313,26113,MI,Missaukee County,1741.0,11.5
1314,26115,MI,Monroe County,17288.0,11.3
1315,26117,MI,Montcalm County,8639.0,13.8
1316,26119,MI,Montmorency County,1703.0,17.7
1317,26121,MI,Muskegon County,24094.0,14.0
1318,26123,MI,Newaygo County,7058.0,14.0
1319,26125,MI,Oakland County,103791.0,8.3
1320,26127,MI,Oceana County,3962.0,14.8
1321,26129,MI,Ogemaw County,3250.0,15.700000000000001
1322,26131,MI,Ontonagon County,763.0,13.0
1323,26133,MI,Osceola County,3862.0,16.8
1324,26135,MI,Oscoda County,1584.0,18.7
1325,26137,MI,Otsego County,2664.0,10.4
1326,26139,MI,Ottawa County,26507.0,9.0
1327,26141,MI,Presque Isle County,1729.0,13.100000000000001
1328,26143,MI,Roscommon County,3714.0,15.700000000000001
1329,26145,MI,Saginaw County,29498.0,16.2
1330,26147,MI,St. Clair County,18488.0,11.700000000000001
1331,26149,MI,St. Joseph County,7049.0,11.700000000000001
1332,26151,MI,Sanilac County,5289.0,13.3
1333,26153,MI,Schoolcraft County,1162.0,14.5
1334,26155,MI,Shiawassee County,8252.0,12.200000000000001
1335,26157,MI,Tuscola County,7469.0,14.3
1336,26159,MI,Van Buren County,11039.0,14.700000000000001
1337,26161,MI,Washtenaw County,50467.0,14.600000000000001
1338,26163,MI,Wayne County,357796.0,20.6
1339,26165,MI,Wexford County,4520.0,13.4
1340,27000,MN,Minnesota,519464.0,9.200000000000001
1341,27001,MN,Aitkin County,1914.0,12.100000000000001
1342,27003,MN,Anoka County,23998.0,6.5
1343,27005,MN,Becker County,4094.0,11.8
1344,27007,MN,Beltrami County,7612.0,17.1
1345,27009,MN,Benton County,5624.0,13.700000000000001
1346,27011,MN,Big Stone County,587.0,11.8
1347,27013,MN,Blue Earth County,9388.0,14.3
1348,27015,MN,Brown County,2005.0,8.1
1349,27017,MN,Carlton County,3194.0,9.1
1350,27019,MN,Carver County,5081.0,4.6000000000000005
1351,27021,MN,Cass County,4571.0,14.700000000000001
1352,27023,MN,Chippewa County,1610.0,13.5
1353,27025,MN,Chisago County,3172.0,5.6000000000000005
1354,27027,MN,Clay County,8247.0,13.100000000000001
1355,27029,MN,Clearwater County,1107.0,13.0
1356,27031,MN,Cook County,598.0,10.700000000000001
1357,27033,MN,Cottonwood County,1244.0,11.200000000000001
1358,27035,MN,Crow Wing County,6191.0,9.200000000000001
1359,27037,MN,Dakota County,26470.0,6.0
1360,27039,MN,Dodge County,1556.0,7.4
1361,27041,MN,Douglas County,3423.0,8.700000000000001
1362,27043,MN,Faribault County,1551.0,11.3
1363,27045,MN,Fillmore County,2031.0,9.600000000000001
1364,27047,MN,Freeborn County,3158.0,10.5
1365,27049,MN,Goodhue County,3433.0,7.300000000000001
1366,27051,MN,Grant County,652.0,10.700000000000001
1367,27053,MN,Hennepin County,125382.0,10.100000000000001
1368,27055,MN,Houston County,1433.0,7.800000000000001
1369,27057,MN,Hubbard County,2337.0,10.700000000000001
1370,27059,MN,Isanti County,3273.0,7.7
1371,27061,MN,Itasca County,5631.0,12.700000000000001
1372,27063,MN,Jackson County,784.0,8.0
1373,27065,MN,Kanabec County,1639.0,10.0
1374,27067,MN,Kandiyohi County,5211.0,12.100000000000001
1375,27069,MN,Kittson County,362.0,9.200000000000001
1376,27071,MN,Koochiching County,1435.0,12.4
1377,27073,MN,Lac qui Parle County,615.0,9.5
1378,27075,MN,Lake County,927.0,8.700000000000001
1379,27077,MN,Lake of the Woods County,392.0,10.5
1380,27079,MN,Le Sueur County,2136.0,7.4
1381,27081,MN,Lincoln County,528.0,9.700000000000001
1382,27083,MN,Lyon County,2758.0,11.200000000000001
1383,27085,MN,McLeod County,2868.0,7.9
1384,27087,MN,Mahnomen County,1005.0,19.3
1385,27089,MN,Marshall County,795.0,9.1
1386,27091,MN,Martin County,2559.0,13.200000000000001
1387,27093,MN,Meeker County,1947.0,8.4
1388,27095,MN,Mille Lacs County,2893.0,10.700000000000001
1389,27097,MN,Morrison County,3457.0,10.200000000000001
1390,27099,MN,Mower County,5156.0,13.100000000000001
1391,27101,MN,Murray County,836.0,10.5
1392,27103,MN,Nicollet County,2752.0,8.700000000000001
1393,27105,MN,Nobles County,2398.0,11.3
1394,27107,MN,Norman County,764.0,12.3
1395,27109,MN,Olmsted County,12929.0,8.0
1396,27111,MN,Otter Tail County,6335.0,10.600000000000001
1397,27113,MN,Pennington County,1378.0,10.3
1398,27115,MN,Pine County,3251.0,11.3
1399,27117,MN,Pipestone County,934.0,10.3
1400,27119,MN,Polk County,3132.0,10.700000000000001
1401,27121,MN,Pope County,985.0,8.700000000000001
1402,27123,MN,Ramsey County,62146.0,11.9
1403,27125,MN,Red Lake County,384.0,9.9
1404,27127,MN,Redwood County,1792.0,11.9
1405,27129,MN,Renville County,1580.0,11.200000000000001
1406,27131,MN,Rice County,6231.0,10.3
1407,27133,MN,Rock County,915.0,9.8
1408,27135,MN,Roseau County,1356.0,9.0
1409,27137,MN,St. Louis County,25750.0,13.3
1410,27139,MN,Scott County,8230.0,5.300000000000001
1411,27141,MN,Sherburne County,5704.0,5.7
1412,27143,MN,Sibley County,1312.0,8.8
1413,27145,MN,Stearns County,16996.0,11.0
1414,27147,MN,Steele County,2897.0,7.800000000000001
1415,27149,MN,Stevens County,804.0,8.9
1416,27151,MN,Swift County,989.0,10.5
1417,27153,MN,Todd County,2984.0,11.700000000000001
1418,27155,MN,Traverse County,413.0,13.600000000000001
1419,27157,MN,Wabasha County,1730.0,8.1
1420,27159,MN,Wadena County,1886.0,13.5
1421,27161,MN,Waseca County,1702.0,9.4
1422,27163,MN,Washington County,13645.0,5.0
1423,27165,MN,Watonwan County,1094.0,10.0
1424,27167,MN,Wilkin County,624.0,10.100000000000001
1425,27169,MN,Winona County,5565.0,12.100000000000001
1426,27171,MN,Wright County,8100.0,5.4
1427,27173,MN,Yellow Medicine County,907.0,9.700000000000001
1428,28000,MS,Mississippi,519394.0,18.3
1429,28001,MS,Adams County,6900.0,25.200000000000003
1430,28003,MS,Alcorn County,6238.0,18.7
1431,28005,MS,Amite County,2817.0,22.8
1432,28007,MS,Attala County,3318.0,19.400000000000002
1433,28009,MS,Benton County,1472.0,20.0
1434,28011,MS,Bolivar County,10583.0,38.7
1435,28013,MS,Calhoun County,2165.0,17.5
1436,28015,MS,Carroll County,1538.0,17.2
1437,28017,MS,Chickasaw County,3196.0,19.6
1438,28019,MS,Choctaw County,1355.0,17.1
1439,28021,MS,Claiborne County,2470.0,32.7
1440,28023,MS,Clarke County,2753.0,18.3
1441,28025,MS,Clay County,3718.0,20.700000000000003
1442,28027,MS,Coahoma County,6011.0,30.8
1443,28029,MS,Copiah County,5711.0,21.400000000000002
1444,28031,MS,Covington County,3415.0,19.3
1445,28033,MS,DeSoto County,17574.0,9.200000000000001
1446,28035,MS,Forrest County,13807.0,19.0
1447,28037,MS,Franklin County,1411.0,18.7
1448,28039,MS,George County,3608.0,14.4
1449,28041,MS,Greene County,2396.0,22.1
1450,28043,MS,Grenada County,4329.0,20.900000000000002
1451,28045,MS,Hancock County,7157.0,15.600000000000001
1452,28047,MS,Harrison County,32963.0,16.0
1453,28049,MS,Hinds County,43453.0,21.0
1454,28051,MS,Holmes County,5277.0,35.6
1455,28053,MS,Humphreys County,2337.0,32.800000000000004
1456,28055,MS,Issaquena County,374.0,49.6
1457,28057,MS,Itawamba County,3165.0,14.0
1458,28059,MS,Jackson County,19431.0,13.4
1459,28061,MS,Jasper County,3184.0,20.1
1460,28063,MS,Jefferson County,1991.0,30.200000000000003
1461,28065,MS,Jefferson Davis County,2712.0,25.0
1462,28067,MS,Jones County,12246.0,19.0
1463,28069,MS,Kemper County,2009.0,25.900000000000002
1464,28071,MS,Lafayette County,7433.0,14.100000000000001
1465,28073,MS,Lamar County,8598.0,13.100000000000001
1466,28075,MS,Lauderdale County,15955.0,23.6
1467,28077,MS,Lawrence County,2214.0,19.0
1468,28079,MS,Leake County,4283.0,20.6
1469,28081,MS,Lee County,11003.0,13.5
1470,28083,MS,Leflore County,7342.0,28.8
1471,28085,MS,Lincoln County,6493.0,18.900000000000002
1472,28087,MS,Lowndes County,11047.0,19.900000000000002
1473,28089,MS,Madison County,11031.0,10.0
1474,28091,MS,Marion County,5065.0,21.5
1475,28093,MS,Marshall County,6783.0,21.1
1476,28095,MS,Monroe County,5729.0,17.3
1477,28097,MS,Montgomery County,2049.0,21.6
1478,28099,MS,Neshoba County,5781.0,20.5
1479,28101,MS,Newton County,3680.0,18.3
1480,28103,MS,Noxubee County,2813.0,28.900000000000002
1481,28105,MS,Oktibbeha County,11597.0,25.5
1482,28107,MS,Panola County,8440.0,26.200000000000003
1483,28109,MS,Pearl River County,10720.0,18.900000000000002
1484,28111,MS,Perry County,2199.0,19.6
1485,28113,MS,Pike County,9026.0,23.6
1486,28115,MS,Pontotoc County,4146.0,13.3
1487,28117,MS,Prentiss County,4209.0,17.7
1488,28119,MS,Quitman County,1735.0,32.1
1489,28121,MS,Rankin County,15232.0,9.8
1490,28123,MS,Scott County,5736.0,21.1
1491,28125,MS,Sharkey County,1128.0,34.5
1492,28127,MS,Simpson County,5089.0,20.1
1493,28129,MS,Smith County,2336.0,16.8
1494,28131,MS,Stone County,2725.0,15.600000000000001
1495,28133,MS,Sunflower County,6610.0,32.5
1496,28135,MS,Tallahatchie County,3166.0,31.200000000000003
1497,28137,MS,Tate County,4085.0,15.100000000000001
1498,28139,MS,Tippah County,3570.0,17.3
1499,28141,MS,Tishomingo County,2791.0,15.4
1500,28143,MS,Tunica County,2520.0,27.6
1501,28145,MS,Union County,4175.0,14.9
1502,28147,MS,Walthall County,2824.0,20.6
1503,28149,MS,Warren County,8678.0,20.8
1504,28151,MS,Washington County,14565.0,35.5
1505,28153,MS,Wayne County,4120.0,21.0
1506,28155,MS,Webster County,1614.0,16.400000000000002
1507,28157,MS,Wilkinson County,2278.0,32.2
1508,28159,MS,Winston County,4645.0,27.400000000000002
1509,28161,MS,Yalobusha County,2493.0,20.700000000000003
1510,28163,MS,Yazoo County,6558.0,30.900000000000002
1511,29000,MO,Missouri,723813.0,12.0
1512,29001,MO,Adair County,4085.0,18.2
1513,29003,MO,Andrew County,1504.0,8.4
1514,29005,MO,Atchison County,568.0,11.3
1515,29007,MO,Audrain County,3531.0,15.100000000000001
1516,29009,MO,Barry County,5419.0,15.5
1517,29011,MO,Barton County,1807.0,15.5
1518,29013,MO,Bates County,2204.0,13.9
1519,29015,MO,Benton County,3679.0,18.1
1520,29017,MO,Bollinger County,1516.0,14.600000000000001
1521,29019,MO,Boone County,25749.0,14.4
1522,29021,MO,Buchanan County,11962.0,15.100000000000001
1523,29023,MO,Butler County,7624.0,18.6
1524,29025,MO,Caldwell County,1002.0,11.5
1525,29027,MO,Callaway County,5393.0,13.0
1526,29029,MO,Camden County,4760.0,10.9
1527,29031,MO,Cape Girardeau County,9917.0,12.600000000000001
1528,29033,MO,Carroll County,1067.0,12.9
1529,29035,MO,Carter County,1017.0,19.400000000000002
1530,29037,MO,Cass County,7698.0,7.0
1531,29039,MO,Cedar County,2163.0,15.0
1532,29041,MO,Chariton County,740.0,10.4
1533,29043,MO,Christian County,6947.0,7.4
1534,29045,MO,Clark County,949.0,14.5
1535,29047,MO,Clay County,20019.0,7.800000000000001
1536,29049,MO,Clinton County,2041.0,9.700000000000001
1537,29051,MO,Cole County,6821.0,9.4
1538,29053,MO,Cooper County,1651.0,10.200000000000001
1539,29055,MO,Crawford County,3282.0,14.700000000000001
1540,29057,MO,Dade County,1068.0,14.200000000000001
1541,29059,MO,Dallas County,2787.0,15.9
1542,29061,MO,Daviess County,1075.0,12.8
1543,29063,MO,DeKalb County,1057.0,11.600000000000001
1544,29065,MO,Dent County,2523.0,17.5
1545,29067,MO,Douglas County,1961.0,16.3
1546,29069,MO,Dunklin County,6024.0,23.0
1547,29071,MO,Franklin County,10261.0,9.8
1548,29073,MO,Gasconade County,1513.0,10.5
1549,29075,MO,Gentry County,897.0,14.5
1550,29077,MO,Greene County,41389.0,14.100000000000001
1551,29079,MO,Grundy County,1521.0,16.0
1552,29081,MO,Harrison County,1314.0,16.2
1553,29083,MO,Henry County,3621.0,16.3
1554,29085,MO,Hickory County,1487.0,17.5
1555,29087,MO,Holt County,508.0,12.200000000000001
1556,29089,MO,Howard County,1113.0,12.0
1557,29091,MO,Howell County,6659.0,16.7
1558,29093,MO,Iron County,1736.0,19.0
1559,29095,MO,Jackson County,84520.0,12.0
1560,29097,MO,Jasper County,18915.0,15.5
1561,29099,MO,Jefferson County,20986.0,9.200000000000001
1562,29101,MO,Johnson County,6997.0,13.600000000000001
1563,29103,MO,Knox County,604.0,16.6
1564,29105,MO,Laclede County,6146.0,17.0
1565,29107,MO,Lafayette County,3650.0,11.200000000000001
1566,29109,MO,Lawrence County,5710.0,14.9
1567,29111,MO,Lewis County,1349.0,15.3
1568,29113,MO,Lincoln County,5382.0,8.4
1569,29115,MO,Linn County,1772.0,15.3
1570,29117,MO,Livingston County,1825.0,13.9
1571,29119,MO,McDonald County,4300.0,18.2
1572,29121,MO,Macon County,1865.0,12.5
1573,29123,MO,Madison County,1958.0,16.0
1574,29125,MO,Maries County,985.0,11.8
1575,29127,MO,Marion County,3386.0,12.4
1576,29129,MO,Mercer County,436.0,12.8
1577,29131,MO,Miller County,3614.0,14.4
1578,29133,MO,Mississippi County,2226.0,20.5
1579,29135,MO,Moniteau County,1495.0,10.200000000000001
1580,29137,MO,Monroe County,1049.0,12.3
1581,29139,MO,Montgomery County,1642.0,14.700000000000001
1582,29141,MO,Morgan County,3206.0,14.9
1583,29143,MO,New Madrid County,2999.0,19.900000000000002
1584,29145,MO,Newton County,7747.0,13.0
1585,29147,MO,Nodaway County,2851.0,15.100000000000001
1586,29149,MO,Oregon County,1622.0,18.900000000000002
1587,29151,MO,Osage County,1384.0,10.5
1588,29153,MO,Ozark County,1790.0,20.200000000000003
1589,29155,MO,Pemiscot County,3923.0,27.400000000000002
1590,29157,MO,Perry County,1869.0,10.0
1591,29159,MO,Pettis County,5957.0,14.0
1592,29161,MO,Phelps County,6706.0,15.8
1593,29163,MO,Pike County,2380.0,14.600000000000001
1594,29165,MO,Platte County,6786.0,6.1000000000000005
1595,29167,MO,Polk County,4628.0,14.600000000000001
1596,29169,MO,Pulaski County,4958.0,11.4
1597,29171,MO,Putnam County,700.0,15.3
1598,29173,MO,Ralls County,1042.0,10.0
1599,29175,MO,Randolph County,3102.0,13.8
1600,29177,MO,Ray County,2259.0,9.9
1601,29179,MO,Reynolds County,1140.0,19.8
1602,29181,MO,Ripley County,2202.0,20.5
1603,29183,MO,St. Charles County,22647.0,5.5
1604,29185,MO,St. Clair County,1735.0,18.2
1605,29186,MO,Ste. Genevieve County,1708.0,9.600000000000001
1606,29187,MO,St. Francois County,9295.0,15.3
1607,29189,MO,St. Louis County,94080.0,9.700000000000001
1608,29195,MO,Saline County,3664.0,17.6
1609,29197,MO,Schuyler County,578.0,14.5
1610,29199,MO,Scotland County,603.0,13.100000000000001
1611,29201,MO,Scott County,5635.0,15.100000000000001
1612,29203,MO,Shannon County,1639.0,22.900000000000002
1613,29205,MO,Shelby County,877.0,15.3
1614,29207,MO,Stoddard County,3825.0,13.700000000000001
1615,29209,MO,Stone County,3993.0,12.3
1616,29211,MO,Sullivan County,734.0,12.9
1617,29213,MO,Taney County,7417.0,13.600000000000001
1618,29215,MO,Texas County,4824.0,20.3
1619,29217,MO,Vernon County,3198.0,16.900000000000002
1620,29219,MO,Warren County,3236.0,8.6
1621,29221,MO,Washington County,4423.0,19.700000000000003
1622,29223,MO,Wayne County,2374.0,22.400000000000002
1623,29225,MO,Webster County,5222.0,12.9
1624,29227,MO,Worth County,250.0,13.4
1625,29229,MO,Wright County,3355.0,17.5
1626,29510,MO,St. Louis city,54810.0,20.1
1627,30000,MT,Montana,130301.0,11.8
1628,30001,MT,Beaverhead County,1224.0,12.9
1629,30003,MT,Big Horn County,2721.0,21.700000000000003
1630,30005,MT,Blaine County,1398.0,20.5
1631,30007,MT,Broadwater County,696.0,8.700000000000001
1632,30009,MT,Carbon County,1197.0,10.600000000000001
1633,30011,MT,Carter County,191.0,13.700000000000001
1634,30013,MT,Cascade County,9971.0,12.100000000000001
1635,30015,MT,Chouteau County,869.0,15.0
1636,30017,MT,Custer County,1571.0,13.600000000000001
1637,30019,MT,Daniels County,172.0,10.700000000000001
1638,30021,MT,Dawson County,1062.0,12.700000000000001
1639,30023,MT,Deer Lodge County,1214.0,13.0
1640,30025,MT,Fallon County,269.0,9.1
1641,30027,MT,Fergus County,1292.0,11.200000000000001
1642,30029,MT,Flathead County,11138.0,9.9
1643,30031,MT,Gallatin County,10694.0,8.8
1644,30033,MT,Garfield County,202.0,16.900000000000002
1645,30035,MT,Glacier County,3754.0,28.0
1646,30037,MT,Golden Valley County,134.0,16.400000000000002
1647,30039,MT,Granite County,414.0,11.600000000000001
1648,30041,MT,Hill County,3004.0,19.0
1649,30043,MT,Jefferson County,1095.0,8.5
1650,30045,MT,Judith Basin County,287.0,13.700000000000001
1651,30047,MT,Lake County,4586.0,13.9
1652,30049,MT,Lewis and Clark County,6827.0,9.3
1653,30051,MT,Liberty County,314.0,16.5
1654,30053,MT,Lincoln County,3287.0,15.200000000000001
1655,30055,MT,McCone County,242.0,14.600000000000001
1656,30057,MT,Madison County,856.0,9.1
1657,30059,MT,Meagher County,278.0,13.8
1658,30061,MT,Mineral County,676.0,13.4
1659,30063,MT,Missoula County,13548.0,11.4
1660,30065,MT,Musselshell County,858.0,16.3
1661,30067,MT,Park County,2004.0,11.3
1662,30069,MT,Petroleum County,72.0,13.0
1663,30071,MT,Phillips County,700.0,16.8
1664,30073,MT,Pondera County,1150.0,19.3
1665,30075,MT,Powder River County,200.0,11.700000000000001
1666,30077,MT,Powell County,916.0,16.8
1667,30079,MT,Prairie County,146.0,13.4
1668,30081,MT,Ravalli County,5076.0,10.700000000000001
1669,30083,MT,Richland County,1059.0,9.5
1670,30085,MT,Roosevelt County,2440.0,24.3
1671,30087,MT,Rosebud County,1633.0,20.200000000000003
