,FIPS_Code,State,Area_Name,Est_Population
2887,51019,VA,Bedford County,81525.0
2888,51021,VA,Bland County,6179.0
2889,51023,VA,Botetourt County,34125.0
2890,51025,VA,Brunswick County,15749.0
2891,51027,VA,Buchanan County,19087.0
2892,51029,VA,Buckingham County,16978.0
2893,51031,VA,Campbell County,55270.0
2894,51033,VA,Caroline County,32640.0
2895,51035,VA,Carroll County,29239.0
2896,51036,VA,Charles City County,6610.0
2897,51037,VA,Charlotte County,11336.0
2898,51041,VA,Chesterfield County,383876.0
2899,51043,VA,Clarke County,15466.0
2900,51045,VA,Craig County,4843.0
2901,51047,VA,Culpeper County,54973.0
2902,51049,VA,Cumberland County,9878.0
2903,51051,VA,Dickenson County,13640.0
2904,51053,VA,Dinwiddie County,28343.0
2905,51057,VA,Essex County,10598.0
2906,51059,VA,Fairfax County,1141878.0
2907,51061,VA,Fauquier County,75165.0
2908,51063,VA,Floyd County,15679.0
2909,51065,VA,Fluvanna County,28462.0
2910,51067,VA,Franklin County,55549.0
2911,51069,VA,Frederick County,95994.0
2912,51071,VA,Giles County,16457.0
2913,51073,VA,Gloucester County,40057.0
2914,51075,VA,Goochland County,27197.0
2915,51077,VA,Grayson County,15285.0
2916,51079,VA,Greene County,21301.0
2917,51081,VA,Greensville County,11133.0
2918,51083,VA,Halifax County,33432.0
2919,51085,VA,Hanover County,114148.0
2920,51087,VA,Henrico County,334760.0
2921,51089,VA,Henry County,49702.0
2922,51091,VA,Highland County,2339.0
2923,51093,VA,Isle of Wight County,40711.0
2924,51095,VA,James City County,82654.0
2925,51097,VA,King and Queen County,6720.0
2926,51099,VA,King George County,28568.0
2927,51101,VA,King William County,19030.0
2928,51103,VA,Lancaster County,10859.0
2929,51105,VA,Lee County,21745.0
2930,51107,VA,Loudoun County,436347.0
2931,51109,VA,Louisa County,41037.0
2932,51111,VA,Lunenburg County,12038.0
2933,51113,VA,Madison County,14128.0
2934,51115,VA,Mathews County,8514.0
2935,51117,VA,Mecklenburg County,30648.0
2936,51119,VA,Middlesex County,10924.0
2937,51121,VA,Montgomery County,98666.0
2938,51125,VA,Nelson County,14705.0
2939,51127,VA,New Kent County,26134.0
2940,51131,VA,Northampton County,12021.0
2941,51133,VA,Northumberland County,12391.0
2942,51135,VA,Nottoway County,15566.0
2943,51137,VA,Orange County,38574.0
2944,51139,VA,Page County,23741.0
2945,51141,VA,Patrick County,17509.0
2946,51143,VA,Pittsylvania County,59571.0
2947,51145,VA,Powhatan County,32105.0
2948,51147,VA,Prince Edward County,22049.0
2949,51149,VA,Prince George County,42871.0
2950,51153,VA,Prince William County,489640.0
2951,51155,VA,Pulaski County,33655.0
2952,51157,VA,Rappahannock County,7414.0
2953,51159,VA,Richmond County,9184.0
2954,51161,VA,Roanoke County,97026.0
2955,51163,VA,Rockbridge County,22358.0
2956,51165,VA,Rockingham County,86568.0
2957,51167,VA,Russell County,25477.0
2958,51169,VA,Scott County,21433.0
2959,51171,VA,Shenandoah County,45228.0
2960,51173,VA,Smyth County,29216.0
2961,51175,VA,Southampton County,17975.0
2962,51177,VA,Spotsylvania County,149588.0
2963,51179,VA,Stafford County,165428.0
2964,51181,VA,Surry County,6593.0
2965,51183,VA,Sussex County,10757.0
2966,51185,VA,Tazewell County,39120.0
2967,51187,VA,Warren County,41843.0
2968,51191,VA,Washington County,54050.0
2969,51193,VA,Westmoreland County,19013.0
2970,51195,VA,Wise County,35174.0
2971,51197,VA,Wythe County,28104.0
2972,51199,VA,York County,70952.0
2973,51510,VA,Alexandria city,155230.0
2974,51520,VA,Bristol city,16807.0
2975,51530,VA,Buena Vista city,6566.0
2976,51540,VA,Charlottesville city,44983.0
2977,51550,VA,Chesapeake city,253886.0
2978,51570,VA,Colonial Heights city,18393.0
2979,51580,VA,Covington city,5545.0
2980,51590,VA,Danville city,41837.0
2981,51595,VA,Emporia city,5463.0
2982,51600,VA,Fairfax city,25144.0
2983,51610,VA,Falls Church city,14685.0
2984,51620,VA,Franklin city,8339.0
2985,51630,VA,Fredericksburg city,28928.0
2986,51640,VA,Galax city,6717.0
2987,51650,VA,Hampton city,137098.0
2988,51660,VA,Harrisonburg city,51082.0
2989,51670,VA,Hopewell city,22752.0
2990,51678,VA,Lexington city,7528.0
2991,51680,VA,Lynchburg city,79535.0
2992,51683,VA,Manassas city,42696.0
2993,51685,VA,Manassas Park city,16361.0
2994,51690,VA,Martinsville city,13763.0
2995,51700,VA,Newport News city,183118.0
2996,51710,VA,Norfolk city,230930.0
2997,51720,VA,Norton city,3492.0
2998,51730,VA,Petersburg city,33309.0
2999,51735,VA,Poquoson city,12635.0
3000,51740,VA,Portsmouth city,96793.0
3001,51750,VA,Radford city,16971.0
3002,51760,VA,Richmond city,229247.0
3003,51770,VA,Roanoke city,97171.0
3004,51775,VA,Salem city,25600.0
3005,51790,VA,Staunton city,25915.0
3006,51800,VA,Suffolk city,100659.0
3007,51810,VA,Virginia Beach city,453649.0
3008,51820,VA,Waynesboro city,23182.0
3009,51830,VA,Williamsburg city,15847.0
3010,51840,VA,Winchester city,27617.0
3011,53000,WA,Washington,7812880.0
3012,53001,WA,Adams County,20820.0
3013,53003,WA,Asotin County,22549.0
3014,53005,WA,Benton County,215219.0
3015,53007,WA,Chelan County,79997.0
3016,53009,WA,Clallam County,77616.0
3017,53011,WA,Clark County,521150.0
3018,53013,WA,Columbia County,4053.0
3019,53015,WA,Cowlitz County,112864.0
3020,53017,WA,Douglas County,44798.0
3021,53019,WA,Ferry County,7497.0
3022,53021,WA,Franklin County,99034.0
3023,53023,WA,Garfield County,2363.0
3024,53025,WA,Grant County,102678.0
3025,53027,WA,Grays Harbor County,77290.0
3026,53029,WA,Island County,86267.0
3027,53031,WA,Jefferson County,33714.0
3028,53033,WA,King County,2271380.0
3029,53035,WA,Kitsap County,277658.0
3030,53037,WA,Kittitas County,45508.0
3031,53039,WA,Klickitat County,23589.0
3032,53041,WA,Lewis County,86154.0
3033,53043,WA,Lincoln County,11738.0
3034,53045,WA,Mason County,68389.0
3035,53047,WA,Okanogan County,43712.0
3036,53049,WA,Pacific County,24200.0
3037,53051,WA,Pend Oreille County,14361.0
3038,53053,WA,Pierce County,928696.0
3039,53055,WA,San Juan County,18566.0
3040,53057,WA,Skagit County,131417.0
3041,53059,WA,Skamania County,12640.0
3042,53061,WA,Snohomish County,844761.0
3043,53063,WA,Spokane County,551455.0
3044,53065,WA,Stevens County,48837.0
3045,53067,WA,Thurston County,299003.0
3046,53069,WA,Wahkiakum County,4765.0
3047,53071,WA,Walla Walla County,61568.0
3048,53073,WA,Whatcom County,231919.0
3049,53075,WA,Whitman County,48012.0
3050,53077,WA,Yakima County,256643.0
3051,54000,WV,West Virginia,1770071.0
3052,54001,WV,Barbour County,15378.0
3053,54003,WV,Berkeley County,132440.0
3054,54005,WV,Boone County,20576.0
3055,54007,WV,Braxton County,12162.0
3056,54009,WV,Brooke County,21373.0
3057,54011,WV,Cabell County,92082.0
3058,54013,WV,Calhoun County,5959.0
3059,54015,WV,Clay County,7783.0
3060,54017,WV,Doddridge County,7680.0
3061,54019,WV,Fayette County,39072.0
3062,54021,WV,Gilmer County,7254.0
3063,54023,WV,Grant County,10921.0
3064,54025,WV,Greenbrier County,32149.0
3065,54027,WV,Hampshire County,23649.0
3066,54029,WV,Hancock County,28145.0
3067,54031,WV,Hardy County,14251.0
3068,54033,WV,Harrison County,64639.0
3069,54035,WV,Jackson County,27593.0
3070,54037,WV,Jefferson County,59787.0
3071,54039,WV,Kanawha County,174805.0
3072,54041,WV,Lewis County,16500.0
3073,54043,WV,Lincoln County,19701.0
3074,54045,WV,Logan County,30827.0
3075,54047,WV,McDowell County,17439.0
3076,54049,WV,Marion County,55807.0
3077,54051,WV,Marshall County,29405.0
3078,54053,WV,Mason County,24765.0
3079,54055,WV,Mercer County,58057.0
3080,54057,WV,Mineral County,26867.0
3081,54059,WV,Mingo County,22023.0
3082,54061,WV,Monongalia County,107718.0
3083,54063,WV,Monroe County,12382.0
3084,54065,WV,Morgan County,17649.0
3085,54067,WV,Nicholas County,24169.0
3086,54069,WV,Ohio County,41194.0
3087,54071,WV,Pendleton County,6029.0
3088,54073,WV,Pleasants County,7428.0
3089,54075,WV,Pocahontas County,7765.0
3090,54077,WV,Preston County,34099.0
3091,54079,WV,Putnam County,56962.0
3092,54081,WV,Raleigh County,72356.0
3093,54083,WV,Randolph County,27350.0
3094,54085,WV,Ritchie County,8167.0
3095,54087,WV,Roane County,13743.0
3096,54089,WV,Summers County,11581.0
3097,54091,WV,Taylor County,16388.0
3098,54093,WV,Tucker County,6604.0
3099,54095,WV,Tyler County,7919.0
3100,54097,WV,Upshur County,23529.0
3101,54099,WV,Wayne County,37686.0
3102,54101,WV,Webster County,8045.0
3103,54103,WV,Wetzel County,13890.0
3104,54105,WV,Wirt County,5000.0
3105,54107,WV,Wood County,83052.0
3106,54109,WV,Wyoming County,20277.0
3107,55000,WI,Wisconsin,5910955.0
3108,55001,WI,Adams County,21449.0
3109,55003,WI,Ashland County,16079.0
3110,55005,WI,Barron County,46833.0
3111,55007,WI,Bayfield County,16769.0
3112,55009,WI,Brown County,271417.0
3113,55011,WI,Buffalo County,13419.0
3114,55013,WI,Burnett County,17092.0
3115,55015,WI,Calumet County,53199.0
3116,55017,WI,Chippewa County,66970.0
3117,55019,WI,Clark County,34774.0
3118,55021,WI,Columbia County,58091.0
3119,55023,WI,Crawford County,15944.0
3120,55025,WI,Dane County,575347.0
3121,55027,WI,Dodge County,88231.0
3122,55029,WI,Door County,30562.0
3123,55031,WI,Douglas County,44264.0
3124,55033,WI,Dunn County,45794.0
3125,55035,WI,Eau Claire County,107903.0
3126,55037,WI,Florence County,4682.0
3127,55039,WI,Fond du Lac County,103948.0
3128,55041,WI,Forest County,9325.0
3129,55043,WI,Grant County,51409.0
3130,55045,WI,Green County,36951.0
3131,55047,WI,Green Lake County,19344.0
3132,55049,WI,Iowa County,23956.0
3133,55051,WI,Iron County,6228.0
3134,55053,WI,Jackson County,20855.0
3135,55055,WI,Jefferson County,85743.0
3136,55057,WI,Juneau County,26594.0
3137,55059,WI,Kenosha County,167488.0
3138,55061,WI,Kewaunee County,20690.0
3139,55063,WI,La Crosse County,120486.0
3140,55065,WI,Lafayette County,16945.0
3141,55067,WI,Langlade County,19404.0
3142,55069,WI,Lincoln County,28405.0
3143,55071,WI,Manitowoc County,81331.0
3144,55073,WI,Marathon County,138612.0
3145,55075,WI,Marinette County,42106.0
3146,55077,WI,Marquette County,15838.0
3147,55078,WI,Menominee County,4226.0
3148,55079,WI,Milwaukee County,916205.0
3149,55081,WI,Monroe County,46151.0
3150,55083,WI,Oconto County,39775.0
3151,55085,WI,Oneida County,38226.0
3152,55087,WI,Outagamie County,193234.0
3153,55089,WI,Ozaukee County,93460.0
3154,55091,WI,Pepin County,7441.0
3155,55093,WI,Pierce County,43026.0
3156,55095,WI,Polk County,45762.0
3157,55097,WI,Portage County,71024.0
3158,55099,WI,Price County,14102.0
3159,55101,WI,Racine County,196613.0
3160,55103,WI,Richland County,17197.0
3161,55105,WI,Rock County,164278.0
3162,55107,WI,Rusk County,14143.0
3163,55109,WI,St. Croix County,96763.0
3164,55111,WI,Sauk County,65920.0
3165,55113,WI,Sawyer County,18552.0
3166,55115,WI,Shawano County,41109.0
3167,55117,WI,Sheboygan County,117752.0
3168,55119,WI,Taylor County,20058.0
3169,55121,WI,Trempealeau County,30899.0
3170,55123,WI,Vernon County,31170.0
3171,55125,WI,Vilas County,23885.0
3172,55127,WI,Walworth County,105822.0
3173,55129,WI,Washburn County,16930.0
3174,55131,WI,Washington County,138168.0
3175,55133,WI,Waukesha County,412591.0
3176,55135,WI,Waupaca County,51388.0
3177,55137,WI,Waushara County,24934.0
3178,55139,WI,Winnebago County,171735.0
3179,55141,WI,Wood County,73939.0
3180,56000,WY,Wyoming,584057.0
3181,56001,WY,Albany County,38257.0
3182,56003,WY,Big Horn County,12018.0
3183,56005,WY,Campbell County,47498.0
3184,56007,WY,Carbon County,14334.0
3185,56009,WY,Converse County,13809.0
3186,56011,WY,Crook County,7592.0
3187,56013,WY,Fremont County,39815.0
3188,56015,WY,Goshen County,12642.0
3189,56017,WY,Hot Springs County,4661.0
3190,56019,WY,Johnson County,8759.0
3191,56021,WY,Laramie County,100984.0
3192,56023,WY,Lincoln County,20880.0
3193,56025,WY,Natrona County,79941.0
3194,56027,WY,Niobrara County,2354.0
3195,56029,WY,Park County,30735.0
3196,56031,WY,Platte County,8546.0
3197,56033,WY,Sheridan County,32519.0
3198,56035,WY,Sublette County,8969.0
3199,56037,WY,Sweetwater County,41249.0
3200,56039,WY,Teton County,23232.0
3201,56041,WY,Uinta County,20745.0
3202,56043,WY,Washakie County,7710.0
3203,56045,WY,Weston County,6808.0
3204,72000,PR,Puerto Rico,3205691.0
3205,72001,PR,Adjuntas Municipio,17900.0
3206,72003,PR,Aguada Municipio,37528.0
3207,72005,PR,Aguadilla Municipio,53622.0
3208,72007,PR,Aguas Buenas Municipio,23274.0
3209,72009,PR,Aibonito Municipio,24602.0
3210,72011,PR,Añasco Municipio,24815.0
3211,72013,PR,Arecibo Municipio,85641.0
3212,72015,PR,Arroyo Municipio,15078.0
3213,72017,PR,Barceloneta Municipio,22376.0
3214,72019,PR,Barranquitas Municipio,29020.0
3215,72021,PR,Bayamón Municipio,180835.0
3216,72023,PR,Cabo Rojo Municipio,46665.0
3217,72025,PR,Caguas Municipio,124608.0
3218,72027,PR,Camuy Municipio,32625.0
3219,72029,PR,Canóvanas Municipio,41513.0
3220,72031,PR,Carolina Municipio,150843.0
3221,72033,PR,Cataño Municipio,22108.0
3222,72035,PR,Cayey Municipio,40525.0
3223,72037,PR,Ceiba Municipio,10843.0
3224,72039,PR,Ciales Municipio,16691.0
3225,72041,PR,Cidra Municipio,39418.0
3226,72043,PR,Coamo Municipio,33662.0
3227,72045,PR,Comerío Municipio,18601.0
3228,72047,PR,Corozal Municipio,34348.0
3229,72049,PR,Culebra Municipio,1761.0
3230,72051,PR,Dorado Municipio,35702.0
3231,72053,PR,Fajardo Municipio,31166.0
3232,72054,PR,Florida Municipio,11525.0
3233,72055,PR,Guánica Municipio,12415.0
3234,72057,PR,Guayama Municipio,34765.0
3235,72059,PR,Guayanilla Municipio,16813.0
3236,72061,PR,Guaynabo Municipio,89039.0
3237,72063,PR,Gurabo Municipio,39971.0
3238,72065,PR,Hatillo Municipio,37950.0
3239,72067,PR,Hormigueros Municipio,15336.0
3240,72069,PR,Humacao Municipio,49712.0
3241,72071,PR,Isabela Municipio,42794.0
3242,72073,PR,Jayuya Municipio,14435.0
3243,72075,PR,Juana Díaz Municipio,45919.0
3244,72077,PR,Juncos Municipio,36684.0
3245,72079,PR,Lajas Municipio,22872.0
3246,72081,PR,Lares Municipio,27729.0
3247,72083,PR,Las Marías Municipio,8672.0
3248,72085,PR,Las Piedras Municipio,34750.0
3249,72087,PR,Loíza Municipio,22302.0
3250,72089,PR,Luquillo Municipio,17386.0
3251,72091,PR,Manatí Municipio,38655.0
3252,72093,PR,Maricao Municipio,4523.0
3253,72095,PR,Maunabo Municipio,10266.0
3254,72097,PR,Mayagüez Municipio,69798.0
3255,72099,PR,Moca Municipio,37325.0
3256,72101,PR,Morovis Municipio,28197.0
3257,72103,PR,Naguabo Municipio,22838.0
3258,72105,PR,Naranjito Municipio,29282.0
3259,72107,PR,Orocovis Municipio,21204.0
3260,72109,PR,Patillas Municipio,15347.0
3261,72111,PR,Peñuelas Municipio,19563.0
3262,72113,PR,Ponce Municipio,130251.0
3263,72115,PR,Quebradillas Municipio,23254.0
3264,72117,PR,Rincón Municipio,15425.0
3265,72119,PR,Río Grande Municipio,45568.0
3266,72121,PR,Sabana Grande Municipio,22210.0
3267,72123,PR,Salinas Municipio,24718.0
3268,72125,PR,San Germán Municipio,30996.0
3269,72127,PR,San Juan Municipio,333005.0
3270,72129,PR,San Lorenzo Municipio,37264.0
3271,72131,PR,San Sebastián Municipio,38926.0
3272,72133,PR,Santa Isabel Municipio,19693.0
3273,72135,PR,Toa Alta Municipio,65957.0
3274,72137,PR,Toa Baja Municipio,71888.0
3275,72139,PR,Trujillo Alto Municipio,66705.0
3276,72141,PR,Utuado Municipio,27242.0
3277,72143,PR,Vega Alta Municipio,34638.0
3278,72145,PR,Vega Baja Municipio,53527.0
3279,72147,PR,Vieques Municipio,7999.0
3280,72149,PR,Villalba Municipio,21285.0
3281,72151,PR,Yabucoa Municipio,28897.0
3282,72153,PR,Yauco Municipio,32406.0
